customer_id,signup_date,age,age group,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app
C07772,11/9/2021,50,Middle Age,Male,US,Budget Shopper,0,341.98,1,1
C07773,5/17/2024,33,Adult,Female,US,Occasional Visitor,0,1218.09,1,0
C07774,12/16/2020,29,Young Adult,Male,CA,Premium,0,2694.1,0,1
C07775,9/20/2023,29,Young Adult,Female,FR,Regular,0,980.85,1,1
C07776,8/4/2022,30,Adult,Male,US,Budget Shopper,0,408.44,0,1
C07777,2/23/2020,22,Young Adult,Male,US,VIP,0,4823.68,1,0
C07778,11/13/2021,29,Young Adult,Female,US,Budget Shopper,0,486.44,0,1
C07779,3/25/2021,36,Adult,Female,US,Premium,0,2775.8,1,1
C07780,8/18/2021,39,Adult,Prefer not to say,UK,Premium,0,2286.3,1,1
C07781,12/11/2021,49,Middle Age,Male,FR,Budget Shopper,0,454.52,0,1
C07782,1/7/2023,37,Adult,Male,US,Regular,0,1157.16,1,0
C07783,5/14/2024,29,Young Adult,Female,FR,Budget Shopper,0,451.61,1,0
C07784,6/27/2023,22,Young Adult,Male,JP,Regular,0,1081.68,1,0
C07785,11/28/2023,38,Adult,Female,US,Occasional Visitor,1,1086.17,1,1
C07786,5/14/2022,33,Adult,Male,UK,Premium,0,2139.18,1,1
C07787,5/18/2023,33,Adult,Female,US,Premium,0,2324.21,1,1
C07788,11/5/2021,38,Adult,Female,CA,Regular,0,890.01,0,1
C07789,10/24/2021,41,Adult,Male,BR,Budget Shopper,0,638.15,0,1
C07790,2/20/2020,38,Adult,Male,BR,Premium,0,1386.27,1,1
C07791,12/11/2023,32,Adult,Female,UK,Regular,0,871.61,1,0
C07792,11/29/2023,25,Young Adult,Female,FR,Budget Shopper,0,589.22,0,1
C07793,6/12/2022,27,Young Adult,Male,UK,Regular,1,1058.64,1,0
C07794,1/19/2024,45,Middle Age,Female,AU,Regular,0,1342.77,1,0
C07795,4/11/2022,29,Young Adult,Female,BR,Premium,0,2284.11,1,1
C07796,6/3/2024,18,Teenager,Female,FR,Budget Shopper,0,415.98,1,0
C07797,3/23/2023,48,Middle Age,Female,US,VIP,0,4847.1,1,1
C07798,5/9/2024,23,Young Adult,Female,US,Regular,0,744.79,1,0
C07799,5/16/2022,35,Adult,Female,AU,Budget Shopper,0,396.78,1,0
C07800,3/20/2023,40,Adult,Male,US,Budget Shopper,0,614.07,1,1
C07801,8/1/2020,35,Adult,Male,UK,Premium,0,2244.74,1,1
C07802,2/16/2024,18,Teenager,Male,CA,Regular,0,1091.69,1,0
C07803,2/10/2022,39,Adult,Male,AU,Regular,0,1134.27,0,0
C07804,7/26/2022,50,Middle Age,Male,AU,Budget Shopper,0,303.95,0,1
C07805,1/28/2022,44,Adult,Female,US,Premium,0,1464.76,1,1
C07806,10/1/2022,18,Teenager,Male,DE,Premium,0,2628.95,1,0
C07807,7/23/2023,60,Middle Age,Female,AU,Regular,1,987.14,1,1
C07808,5/4/2023,19,Teenager,Male,US,VIP,0,4724.81,1,0
C07809,6/29/2023,22,Young Adult,Male,UK,Budget Shopper,0,576.91,1,0
C07810,10/14/2023,44,Adult,Male,DE,Budget Shopper,0,383.17,0,0
C07811,1/1/2023,40,Adult,Female,US,Regular,1,944.14,1,1
C07812,6/14/2021,35,Adult,Male,US,Premium,0,2188.43,1,1
C07813,3/11/2024,28,Young Adult,Male,US,Budget Shopper,0,542.07,1,0
C07814,4/28/2022,50,Middle Age,Female,AU,Regular,0,1001.15,0,1
C07815,3/3/2023,34,Adult,Male,US,Regular,0,925.97,1,1
C07816,1/8/2022,18,Teenager,Male,UK,Regular,0,1565.73,1,0
C07817,9/7/2021,49,Middle Age,Male,UK,Premium,0,2423.96,1,0
C07818,12/30/2023,37,Adult,Male,US,Occasional Visitor,0,930.95,1,1
C07819,11/26/2021,48,Middle Age,Male,UK,Regular,0,602.44,0,0
C07820,11/14/2023,41,Adult,Male,US,Regular,0,745.76,1,0
C07821,9/7/2023,63,Senior Citizen,Female,US,Regular,0,1261.07,0,0
C07822,6/15/2023,31,Adult,Female,US,Regular,1,1033.74,0,1
C07823,4/16/2021,35,Adult,Non-binary,UK,Budget Shopper,0,451.71,0,1
C07824,10/23/2023,43,Adult,Female,UK,Occasional Visitor,0,609.91,1,1
C07825,10/6/2021,31,Adult,Male,US,Budget Shopper,1,621.78,1,1
C07826,6/26/2022,44,Adult,Male,US,Premium,0,2792.64,1,0
C07827,2/13/2024,18,Teenager,Female,US,Budget Shopper,0,491.85,1,0
C07828,4/29/2021,34,Adult,Male,US,Premium,0,2547.5,0,1
C07829,2/26/2022,33,Adult,Female,US,Budget Shopper,0,461.88,1,1
C07830,4/18/2024,33,Adult,Female,US,Occasional Visitor,0,663.23,1,1
C07831,6/14/2023,24,Young Adult,Female,UK,Premium,0,2088.72,1,1
C07832,4/18/2022,45,Middle Age,Male,BR,Budget Shopper,0,595.55,1,0
C07833,12/21/2020,28,Young Adult,Male,US,Premium,0,2163.24,1,1
C07834,10/28/2022,37,Adult,Male,FR,Regular,0,1115.79,1,0
C07835,3/14/2024,34,Adult,Male,US,Regular,0,981.88,1,1
C07836,7/21/2023,41,Adult,Male,US,Budget Shopper,1,617.46,1,1
C07837,10/23/2021,52,Middle Age,Female,UK,Premium,0,2009.91,1,1
C07838,7/21/2022,37,Adult,Male,US,Premium,0,3316.25,0,0
C07839,1/20/2021,45,Middle Age,Male,DE,Regular,0,942.3,1,0
C07840,8/19/2022,36,Adult,Male,US,VIP,0,4284.64,1,1
C07841,5/5/2021,28,Young Adult,Prefer not to say,AU,Budget Shopper,0,750.43,1,1
C07842,5/14/2022,33,Adult,Male,CA,Budget Shopper,0,366.68,0,1
C07843,3/23/2022,31,Adult,Male,FR,Regular,0,1089.72,1,1
C07844,6/1/2023,41,Adult,Female,US,Budget Shopper,0,626.46,1,0
C07845,11/3/2021,36,Adult,Male,US,Budget Shopper,0,307.07,0,0
C07846,11/1/2021,25,Young Adult,Male,FR,Regular,1,1171,1,1
C07847,2/3/2024,32,Adult,Male,UK,Budget Shopper,1,307.62,1,1
C07848,9/2/2022,18,Teenager,Prefer not to say,DE,Budget Shopper,0,504.58,0,0
C07849,8/4/2022,32,Adult,Female,UK,Premium,0,3621.55,1,0
C07850,1/15/2023,35,Adult,Female,DE,Regular,0,453.44,0,0
C07851,3/1/2022,56,Middle Age,Female,DE,Premium,0,2354.68,1,1
C07852,5/26/2023,51,Middle Age,Female,US,Regular,0,974.93,1,0
C07853,5/2/2023,22,Young Adult,Male,BR,Regular,0,822.99,1,0
C07854,3/9/2024,37,Adult,Female,FR,Budget Shopper,0,308.75,0,1
C07855,9/28/2022,37,Adult,Female,US,Premium,1,3059.4,1,0
C07856,1/24/2022,32,Adult,Male,US,Budget Shopper,1,524.72,0,0
C07857,8/5/2021,32,Adult,Female,FR,Budget Shopper,1,267.64,1,1
C07858,12/14/2022,30,Adult,Male,DE,Premium,0,1835.1,1,1
C07859,4/20/2021,57,Middle Age,Male,BR,Premium,0,2070.71,1,1
C07860,2/1/2022,30,Adult,Male,DE,Regular,0,667.89,1,1
C07861,5/22/2021,39,Adult,Male,US,Budget Shopper,0,510.96,0,1
C07862,12/6/2022,18,Teenager,Prefer not to say,US,Budget Shopper,0,531.88,1,0
C07863,10/16/2022,44,Adult,Female,CA,Regular,0,1166.24,1,1
C07864,8/13/2022,49,Middle Age,Male,UK,Premium,0,3612.44,1,0
C07865,7/12/2023,22,Young Adult,Female,JP,Regular,0,841.28,1,0
C07866,11/19/2022,28,Young Adult,Female,FR,Budget Shopper,1,440.88,0,0
C07867,1/7/2024,40,Adult,Male,BR,Budget Shopper,0,434.12,1,1
C07868,6/8/2024,35,Adult,Female,FR,Regular,0,1335.02,0,1
C07869,11/5/2022,40,Adult,Female,DE,Premium,0,2847.1,1,1
C07870,3/21/2022,31,Adult,Male,CA,Budget Shopper,0,358.66,1,1
C07871,12/19/2021,57,Middle Age,Female,CA,Budget Shopper,0,680.65,1,0
C07872,1/2/2021,26,Young Adult,Female,UK,Budget Shopper,1,386.5,1,1
C07873,6/20/2024,67,Senior Citizen,Female,IN,Budget Shopper,1,606.74,0,0
C07874,7/24/2023,49,Middle Age,Female,US,Regular,0,1318.23,1,1
C07875,4/10/2024,44,Adult,Non-binary,BR,Budget Shopper,1,549.75,1,1
C07876,10/3/2023,22,Young Adult,Male,CA,Regular,0,1009.42,0,0
C07877,7/2/2021,45,Middle Age,Female,UK,Premium,0,2213.44,1,0
C07878,8/23/2023,42,Adult,Female,US,Occasional Visitor,1,896.25,1,0
C07879,3/1/2020,18,Teenager,Male,US,VIP,0,5657.92,1,0
C07880,10/8/2023,18,Teenager,Non-binary,CA,Budget Shopper,1,588.69,1,1
C07881,1/23/2022,39,Adult,Female,US,Budget Shopper,1,588.74,1,0
C07882,4/29/2022,33,Adult,Female,US,Regular,0,1194.17,1,0
C07883,12/2/2022,28,Young Adult,Male,US,Premium,0,3248.01,1,0
C07884,9/7/2022,47,Middle Age,Male,US,Budget Shopper,0,424.97,0,0
C07885,4/28/2024,24,Young Adult,Non-binary,JP,Regular,0,1111.68,1,0
C07886,11/29/2022,29,Young Adult,Prefer not to say,CA,Budget Shopper,0,430.22,1,1
C07887,11/28/2023,27,Young Adult,Male,UK,Budget Shopper,0,805.45,0,1
C07888,6/9/2020,41,Adult,Male,MX,Premium,0,2858.58,0,1
C07889,5/21/2021,18,Teenager,Female,US,Premium,0,3008.02,0,1
C07890,8/22/2021,29,Young Adult,Male,JP,Regular,0,1222.75,0,1
C07891,3/13/2020,18,Teenager,Female,JP,VIP,0,4929.44,1,0
C07892,6/19/2024,31,Adult,Prefer not to say,DE,Budget Shopper,0,833.84,1,1
C07893,10/23/2022,43,Adult,Male,CA,Budget Shopper,0,651.94,0,1
C07894,3/28/2022,43,Adult,Female,IN,Regular,0,1011.79,1,1
C07895,4/25/2021,26,Young Adult,Female,US,Premium,0,2236.79,1,0
C07896,11/4/2021,41,Adult,Male,US,Regular,0,1161.05,1,1
C07897,6/6/2021,32,Adult,Male,US,Budget Shopper,0,432.4,0,0
C07898,11/10/2024,51,Middle Age,Female,US,Occasional Visitor,0,730.48,0,1
C07899,5/16/2021,33,Adult,Female,US,Regular,0,682.08,0,1
C07900,5/6/2022,18,Teenager,Female,IN,Regular,0,441.27,1,1
C07901,7/15/2021,45,Middle Age,Non-binary,US,Regular,0,1643.65,1,1
C07902,4/1/2023,29,Young Adult,Male,UK,VIP,0,4367.13,1,0
C07903,5/17/2021,31,Adult,Prefer not to say,US,Premium,0,2217.6,1,1
C07904,8/10/2024,39,Adult,Female,US,Occasional Visitor,0,813.81,1,0
C07905,12/29/2022,18,Teenager,Male,IN,Budget Shopper,0,587,0,1
C07906,5/3/2022,35,Adult,Male,IN,Regular,0,1313.37,1,0
C07907,12/20/2021,41,Adult,Male,DE,Premium,0,3017.47,0,0
C07908,7/12/2022,39,Adult,Male,DE,Regular,0,1258.09,1,0
C07909,1/5/2022,27,Young Adult,Non-binary,AU,Regular,0,1026.31,1,0
C07910,5/12/2024,46,Middle Age,Female,US,Occasional Visitor,1,1052.92,1,1
C07911,4/12/2022,23,Young Adult,Male,UK,Budget Shopper,0,477.68,1,0
C07912,5/10/2024,27,Young Adult,Male,US,Regular,0,1383.7,1,1
C07913,8/14/2021,33,Adult,Female,US,VIP,0,3075.21,0,1
C07914,8/23/2022,38,Adult,Female,JP,VIP,0,6626.73,1,1
C07915,10/14/2023,31,Adult,Female,AU,Occasional Visitor,0,621.69,1,1
C07916,4/3/2022,49,Middle Age,Male,UK,VIP,0,3187.47,1,0
C07917,12/15/2022,38,Adult,Male,US,Budget Shopper,0,337.62,1,0
C07918,8/7/2022,35,Adult,Male,FR,VIP,0,5253.57,0,0
C07919,8/13/2022,38,Adult,Female,JP,Regular,0,1728.63,1,1
C07920,7/6/2022,43,Adult,Male,BR,Premium,0,2282.36,0,1
C07921,3/16/2021,37,Adult,Male,FR,Regular,0,1069.11,1,1
C07922,5/30/2022,18,Teenager,Female,DE,Premium,0,2861.05,0,1
C07923,8/20/2023,48,Middle Age,Male,US,Regular,0,941.66,1,0
C07924,9/25/2021,36,Adult,Prefer not to say,US,Premium,0,2310.23,0,0
C07925,2/13/2021,43,Adult,Female,US,Budget Shopper,0,456.43,1,1
C07926,12/25/2022,30,Adult,Male,CA,Budget Shopper,0,745.91,1,1
C07927,9/24/2023,18,Teenager,Male,BR,Regular,0,1120.8,1,0
C07928,8/12/2022,18,Teenager,Female,IN,Budget Shopper,1,593.58,0,1
C07929,4/30/2020,23,Young Adult,Female,US,Premium,0,1972.67,1,0
C07930,5/19/2022,41,Adult,Female,US,Budget Shopper,0,357.63,1,0
C07931,6/22/2024,50,Middle Age,Non-binary,US,Regular,0,1282.57,1,0
C07932,12/12/2021,38,Adult,Female,CA,Budget Shopper,0,531.6,1,0
C07933,11/7/2022,22,Young Adult,Female,AU,Budget Shopper,0,628.76,0,0
C07934,3/30/2022,25,Young Adult,Male,AU,Regular,1,856.14,1,1
C07935,6/28/2023,51,Middle Age,Male,BR,Regular,1,1074.58,0,1
C07936,7/1/2022,19,Teenager,Female,CA,Budget Shopper,0,338.96,1,1
C07937,5/6/2022,60,Middle Age,Male,DE,Budget Shopper,0,438.2,1,0
C07938,1/10/2023,57,Middle Age,Female,JP,Budget Shopper,0,319.33,0,0
C07939,12/31/2022,60,Middle Age,Male,DE,Regular,1,1021.8,0,1
C07940,9/30/2022,39,Adult,Male,US,Budget Shopper,1,663.48,1,1
C07941,11/26/2021,30,Adult,Female,US,Regular,0,864.01,1,1
C07942,5/17/2020,39,Adult,Female,US,Premium,0,1877.56,1,0
C07943,6/1/2023,45,Middle Age,Male,US,Regular,0,1054.08,1,0
C07944,3/10/2022,27,Young Adult,Female,UK,Regular,1,1049.37,0,1
C07945,2/21/2023,21,Young Adult,Female,FR,Budget Shopper,1,596.26,1,1
C07946,4/25/2021,31,Adult,Male,US,VIP,0,3376.23,1,0
C07947,12/26/2023,25,Young Adult,Male,US,Regular,0,411.45,0,1
C07948,6/22/2023,49,Middle Age,Female,US,Budget Shopper,1,507.94,1,1
C07949,5/30/2021,27,Young Adult,Female,IN,VIP,0,7113.34,1,0
C07950,2/28/2021,36,Adult,Male,US,Premium,1,2283.67,1,1
C07951,8/14/2023,46,Middle Age,Male,US,Regular,0,1208.9,1,0
C07952,3/14/2020,50,Middle Age,Female,DE,VIP,1,4900.57,0,1
C07953,4/18/2021,37,Adult,Male,CA,Budget Shopper,1,593.19,0,0
C07954,3/17/2021,39,Adult,Prefer not to say,US,Premium,0,2223.37,1,1
C07955,9/26/2021,22,Young Adult,Male,AU,Premium,0,2355.79,1,1
C07956,1/9/2022,47,Middle Age,Female,UK,Regular,0,1550.49,1,0
C07957,8/29/2021,50,Middle Age,Prefer not to say,CA,Budget Shopper,0,643.01,1,1
C07958,2/4/2022,18,Teenager,Male,DE,Budget Shopper,0,413.53,1,1
C07959,9/23/2021,56,Middle Age,Female,US,VIP,0,4167.95,1,1
C07960,1/15/2022,26,Young Adult,Male,US,Budget Shopper,0,425.49,1,1
C07961,1/3/2023,42,Adult,Female,UK,Budget Shopper,1,359.52,1,1
C07962,5/2/2021,35,Adult,Prefer not to say,US,Premium,0,2068.61,1,1
C07963,4/6/2023,34,Adult,Prefer not to say,US,Premium,0,2327.1,1,0
C07964,6/20/2024,32,Adult,Male,US,Budget Shopper,0,403.32,1,0
C07965,4/16/2022,23,Young Adult,Female,UK,Premium,0,2706.87,1,1
C07966,12/9/2022,41,Adult,Female,IN,Regular,0,639.77,0,1
C07967,2/9/2020,31,Adult,Male,CA,Premium,1,1692.05,1,0
C07968,3/6/2023,19,Teenager,Female,BR,Budget Shopper,1,582.39,1,1
C07969,5/1/2022,22,Young Adult,Male,UK,Budget Shopper,0,737.62,1,0
C07970,1/5/2022,19,Teenager,Prefer not to say,UK,Regular,0,1169.54,1,1
C07971,10/10/2023,28,Young Adult,Female,US,Budget Shopper,0,395.72,0,0
C07972,2/23/2021,40,Adult,Female,US,Regular,0,793.89,1,0
C07973,11/29/2021,26,Young Adult,Male,US,Budget Shopper,1,453.09,0,1
C07974,9/14/2022,46,Middle Age,Non-binary,US,Premium,0,3159.94,1,0
C07975,3/26/2023,33,Adult,Male,FR,VIP,0,5642.78,0,1
C07976,10/18/2021,31,Adult,Female,US,Premium,0,1657.78,1,1
C07977,4/2/2024,35,Adult,Female,US,Occasional Visitor,1,872.47,0,0
C07978,5/18/2023,51,Middle Age,Male,FR,VIP,0,6793.39,1,1
C07979,4/28/2021,18,Teenager,Male,US,Regular,0,1424.73,0,1
C07980,9/6/2022,54,Middle Age,Male,BR,Regular,0,1465.9,1,0
C07981,11/4/2020,46,Middle Age,Prefer not to say,IN,VIP,0,6000.34,0,0
C07982,8/31/2021,34,Adult,Female,US,VIP,0,3397.23,1,1
C07983,11/6/2024,49,Middle Age,Female,US,Occasional Visitor,0,638.53,1,0
C07984,1/30/2022,31,Adult,Female,MX,Premium,1,3443.73,0,1
C07985,6/19/2024,38,Adult,Female,AU,Budget Shopper,0,457.49,1,1
C07986,10/6/2021,28,Young Adult,Female,BR,VIP,0,2629.34,1,1
C07987,1/6/2023,46,Middle Age,Female,US,VIP,0,5757.97,0,1
C07988,8/4/2020,26,Young Adult,Female,CA,Premium,1,3037.24,1,1
C07989,2/13/2021,34,Adult,Male,US,VIP,0,4899.5,1,1
C07990,12/16/2021,43,Adult,Prefer not to say,US,Regular,0,1251.18,1,1
C07991,9/8/2022,47,Middle Age,Non-binary,US,VIP,0,3964.77,1,0
C07992,10/17/2022,25,Young Adult,Male,FR,Budget Shopper,0,441.96,1,0
C07993,10/10/2020,44,Adult,Prefer not to say,CA,VIP,0,2738.89,1,0
C07994,8/9/2021,23,Young Adult,Female,AU,Budget Shopper,0,365.81,1,1
C07995,5/6/2022,18,Teenager,Male,US,Regular,0,1495.09,1,0
C07996,7/15/2021,26,Young Adult,Male,MX,Budget Shopper,0,85.65,0,1
C07997,6/9/2023,45,Middle Age,Female,US,Regular,0,993.48,0,0
C07998,12/19/2023,34,Adult,Female,JP,Budget Shopper,0,433.28,0,0
C07999,12/12/2024,28,Young Adult,Male,DE,Occasional Visitor,0,918.9,1,1
C08000,10/28/2021,35,Adult,Female,US,Regular,0,513.33,0,0
C08001,7/14/2021,35,Adult,Female,AU,VIP,0,4045.68,1,1
C08002,10/5/2022,42,Adult,Male,CA,Budget Shopper,1,426.45,1,1
C08003,9/25/2022,18,Teenager,Male,US,Budget Shopper,0,550.66,1,1
C08004,8/1/2021,33,Adult,Male,US,Premium,0,2394.21,1,1
C08005,10/7/2020,36,Adult,Female,JP,Premium,0,1406.38,1,0
C08006,5/23/2021,18,Teenager,Male,MX,Regular,0,1006.84,1,0
C08007,5/29/2021,18,Teenager,Female,CA,Premium,0,1933.54,1,0
C08008,4/27/2020,30,Adult,Female,US,Premium,0,2678.1,1,1
C08009,3/22/2021,35,Adult,Prefer not to say,US,Regular,0,1032.31,1,1
C08010,3/30/2024,35,Adult,Prefer not to say,US,Occasional Visitor,1,1149.72,1,1
C08011,12/31/2022,28,Young Adult,Non-binary,CA,Premium,0,2001.64,0,1
C08012,11/20/2021,27,Young Adult,Female,UK,Premium,0,2059.28,1,1
C08013,1/30/2021,30,Adult,Male,US,Regular,0,953.68,0,0
C08014,12/9/2023,38,Adult,Male,AU,Budget Shopper,0,475.87,0,1
C08015,5/23/2023,49,Middle Age,Female,JP,Budget Shopper,0,605.22,1,0
C08016,1/21/2021,18,Teenager,Male,US,Premium,0,2134.68,1,0
C08017,12/14/2020,42,Adult,Male,UK,Premium,0,2162.72,0,0
C08018,2/22/2024,33,Adult,Male,CA,Regular,0,1198.18,0,1
C08019,8/31/2022,41,Adult,Male,US,Regular,0,839.75,1,1
C08020,6/30/2021,49,Middle Age,Female,UK,Budget Shopper,0,578.84,0,1
C08021,12/26/2021,25,Young Adult,Non-binary,US,Budget Shopper,0,452.76,1,1
C08022,12/3/2020,46,Middle Age,Male,US,VIP,0,3871.49,1,1
C08023,5/26/2022,19,Teenager,Male,AU,Regular,0,594.23,1,0
C08024,3/18/2022,36,Adult,Female,US,Budget Shopper,1,362.24,1,1
C08025,11/29/2022,32,Adult,Male,FR,Regular,0,1043.18,1,0
C08026,2/17/2022,35,Adult,Non-binary,US,Regular,0,1074.59,1,1
C08027,3/28/2022,23,Young Adult,Male,DE,Premium,0,2229.49,1,0
C08028,3/12/2024,40,Adult,Male,DE,Occasional Visitor,1,504.03,1,1
C08029,4/14/2024,54,Middle Age,Female,IN,Regular,0,1041.75,1,1
C08030,11/23/2023,23,Young Adult,Female,US,Regular,0,672.91,0,1
C08031,2/28/2022,37,Adult,Female,CA,Regular,0,750.78,1,0
C08032,2/23/2021,45,Middle Age,Male,BR,Regular,0,1398.41,1,0
C08033,1/17/2023,31,Adult,Male,US,Regular,0,1062.83,1,0
C08034,3/8/2022,51,Middle Age,Male,US,Budget Shopper,0,552.75,0,1
C08035,2/24/2023,29,Young Adult,Female,US,VIP,0,6750.3,0,1
C08036,6/2/2022,33,Adult,Male,JP,Regular,0,1075.41,1,1
C08037,1/6/2022,23,Young Adult,Male,US,Regular,0,1355.38,1,0
C08038,3/10/2022,36,Adult,Female,US,Budget Shopper,1,544.39,1,0
C08039,1/8/2023,35,Adult,Female,MX,Premium,0,1949.03,0,0
C08040,5/24/2021,42,Adult,Male,US,Budget Shopper,1,477.89,0,1
C08041,5/6/2024,27,Young Adult,Prefer not to say,US,Regular,0,884.42,1,1
C08042,10/24/2020,26,Young Adult,Female,CA,Premium,1,2747.21,0,1
C08043,12/18/2023,40,Adult,Non-binary,US,Regular,0,1365.19,0,0
C08044,11/25/2021,51,Middle Age,Male,UK,VIP,0,3249.84,0,0
C08045,12/29/2022,42,Adult,Female,US,Budget Shopper,1,385.97,1,0
C08046,9/18/2020,57,Middle Age,Male,CA,Premium,0,2165.52,1,1
C08047,7/23/2024,41,Adult,Male,DE,Occasional Visitor,0,630.31,1,1
C08048,4/8/2023,41,Adult,Male,US,Regular,1,1026.39,0,1
C08049,9/5/2021,43,Adult,Male,UK,Premium,0,2597.8,0,0
C08050,8/8/2022,52,Middle Age,Female,JP,Regular,0,1444.51,0,1
C08051,2/1/2022,49,Middle Age,Female,US,Premium,1,2076.64,1,1
C08052,8/25/2021,21,Young Adult,Male,JP,VIP,1,4268.03,1,0
C08053,5/28/2023,44,Adult,Male,JP,Premium,0,2603.13,1,1
C08054,2/22/2020,38,Adult,Male,US,VIP,0,4893.33,0,0
C08055,11/17/2021,32,Adult,Female,CA,Regular,0,661.97,1,0
C08056,12/22/2023,18,Teenager,Male,IN,Regular,1,853.39,1,0
C08057,10/9/2023,18,Teenager,Female,FR,Regular,0,994.11,1,1
C08058,3/19/2021,30,Adult,Male,AU,Premium,1,2844.95,0,1
C08059,10/7/2021,18,Teenager,Female,US,VIP,0,6341.81,0,1
C08060,2/4/2021,30,Adult,Female,BR,Regular,1,798.01,1,0
C08061,8/14/2021,43,Adult,Male,US,Budget Shopper,1,399.03,1,1
C08062,4/20/2024,28,Young Adult,Female,DE,Regular,0,1326.83,1,1
C08063,4/1/2022,36,Adult,Non-binary,BR,Premium,0,2099.82,1,0
C08064,2/19/2020,22,Young Adult,Female,US,VIP,0,5398.16,0,1
C08065,10/9/2023,38,Adult,Male,CA,Budget Shopper,0,471.25,1,1
C08066,5/30/2022,41,Adult,Female,DE,Budget Shopper,1,499.04,1,0
C08067,12/27/2022,18,Teenager,Male,BR,Regular,0,975.11,0,1
C08068,12/30/2023,25,Young Adult,Non-binary,UK,Budget Shopper,0,634.57,1,0
C08069,9/27/2024,19,Teenager,Female,CA,Occasional Visitor,1,481.66,1,1
C08070,6/24/2021,41,Adult,Female,US,Regular,1,979.84,1,0
C08071,4/12/2022,36,Adult,Female,US,Regular,0,1370.45,1,0
C08072,12/14/2021,34,Adult,Male,US,Budget Shopper,0,468.26,0,0
C08073,3/11/2024,33,Adult,Female,UK,Regular,0,1056.83,0,0
C08074,8/26/2024,38,Adult,Female,CA,Occasional Visitor,0,982.32,1,0
C08075,4/8/2023,39,Adult,Male,US,Regular,0,1214.03,0,1
C08076,3/16/2021,29,Young Adult,Male,US,Budget Shopper,0,599.48,1,0
C08077,10/22/2023,27,Young Adult,Prefer not to say,US,Budget Shopper,0,643.33,1,0
C08078,4/20/2024,34,Adult,Male,BR,Occasional Visitor,0,501.16,1,0
C08079,11/6/2023,32,Adult,Female,US,Occasional Visitor,1,698.19,0,1
C08080,7/19/2022,59,Middle Age,Male,UK,Budget Shopper,0,390.47,1,0
C08081,7/24/2022,30,Adult,Female,AU,Regular,0,1174.2,1,1
C08082,1/13/2022,38,Adult,Female,IN,Budget Shopper,0,623.03,1,1
C08083,3/16/2024,40,Adult,Male,DE,Regular,0,396.86,1,1
C08084,3/6/2021,51,Middle Age,Male,US,Budget Shopper,0,294.98,1,0
C08085,4/9/2023,25,Young Adult,Male,US,Premium,0,1121.38,1,1
C08086,5/30/2021,51,Middle Age,Female,US,VIP,0,3845.12,1,1
C08087,10/18/2023,33,Adult,Male,AU,Budget Shopper,0,495.86,1,0
C08088,9/23/2023,65,Senior Citizen,Male,US,Regular,0,1523.35,1,1
C08089,2/4/2023,39,Adult,Female,US,Budget Shopper,0,326.2,0,1
C08090,8/8/2023,20,Young Adult,Prefer not to say,US,Regular,0,1734.91,1,1
C08091,5/20/2023,32,Adult,Male,UK,Budget Shopper,1,554.67,1,1
C08092,12/23/2023,51,Middle Age,Female,US,Budget Shopper,1,559.23,1,1
C08093,2/1/2024,35,Adult,Non-binary,US,Occasional Visitor,1,925.15,1,0
C08094,8/2/2023,34,Adult,Female,US,Budget Shopper,1,312.02,0,1
C08095,6/3/2023,43,Adult,Prefer not to say,UK,VIP,0,4147.17,1,1
C08096,4/23/2024,30,Adult,Female,US,Budget Shopper,0,360.68,1,1
C08097,7/8/2021,32,Adult,Female,CA,Regular,0,1251.58,1,0
C08098,9/28/2022,23,Young Adult,Female,DE,Regular,0,824.42,1,0
C08099,10/12/2021,55,Middle Age,Male,CA,VIP,0,4609.62,1,1
C08100,3/8/2023,20,Young Adult,Female,US,Budget Shopper,1,404.33,1,1
C08101,4/6/2023,37,Adult,Female,CA,Budget Shopper,0,666.12,0,1
C08102,12/17/2022,40,Adult,Male,UK,Premium,0,1974.53,1,0
C08103,11/10/2021,34,Adult,Female,US,Premium,0,1679.29,1,1
C08104,6/14/2022,19,Teenager,Female,US,Premium,0,2628.21,1,0
C08105,2/22/2024,23,Young Adult,Male,MX,Budget Shopper,0,479.55,1,1
C08106,5/11/2021,41,Adult,Male,US,Budget Shopper,0,662.85,1,1
C08107,3/31/2022,25,Young Adult,Male,UK,Premium,0,2523.81,1,1
C08108,4/14/2022,18,Teenager,Male,US,Regular,0,1147.56,1,1
C08109,3/1/2024,39,Adult,Female,DE,Regular,0,1313.96,0,1
C08110,12/7/2022,24,Young Adult,Male,US,Budget Shopper,0,544.98,0,1
C08111,2/9/2023,42,Adult,Male,FR,Budget Shopper,1,586.5,0,1
C08112,8/21/2022,32,Adult,Male,US,VIP,0,5760.2,1,1
C08113,11/4/2020,32,Adult,Non-binary,US,Premium,0,2143.25,1,1
C08114,11/25/2022,35,Adult,Female,FR,Budget Shopper,0,337.39,0,1
C08115,9/13/2022,21,Young Adult,Male,US,VIP,0,4653.9,1,0
C08116,9/20/2023,25,Young Adult,Male,US,Regular,1,520.77,1,1
C08117,10/18/2021,31,Adult,Male,AU,Regular,0,869.87,1,0
C08118,12/5/2023,21,Young Adult,Male,JP,Regular,0,963.98,0,0
C08119,7/26/2020,43,Adult,Female,US,Premium,0,3118.98,0,0
